Customer_ID,Recency,Frequency,Monetary,Avg_Order_Value,Session_Count,Avg_Session_Duration,Pages_Viewed,Clicks,Campaign_Response,Wishlist_Adds,Cart_Abandon_Rate,Returns,Segment_Label,Engagement_Score,Engagement_Level,Cluster,Segment_Name
CUST06096,64,14,201.0,95,17,5.082160190045226,20,623.0,0,14,21.326316184905032,16,copper,654.0,Medium,2,Promising Regulars
CUST06097,4,92,5115.0,323,175,24.769976978394112,66,4035.0,1,54,7.729741268091711,3,platinum,4264.0,High,3,VIP Champions
CUST06098,160,7,45.0,36,5,2.270594344971684,10,219.0,0,2,26.90203247871918,21,iron,226.0,Low,0,At-Risk Customers
CUST06099,12,64,4052.0,251,65,25.61331235860041,52,1314.0,0,66,8.785296726365011,0,gold,1445.0,Medium,1,High-Value Loyalists
CUST06100,157,1,70.0,46,18,9.556611745963004,12,68.0,0,4,43.47614008714896,8,iron,90.0,Low,0,At-Risk Customers
CUST06101,27,28,506.0,182,57,10.968172739478575,22,1079.0,0,31,10.617124318642269,0,silver,1167.0,Medium,2,Promising Regulars
CUST06102,41,14,407.0,105,27,5.380684788342396,14,285.0,0,12,21.566122976244035,4,copper,324.0,Low,2,Promising Regulars
CUST06103,55,36,835.0,187,43,16.918145899678006,39,780.0,0,33,10.71379416985382,4,silver,856.0,Medium,2,Promising Regulars
CUST06104,129,5,24.0,29,16,1.7842354098992144,7,129.0,0,2,20.90642798474165,2,iron,147.0,Low,0,At-Risk Customers
CUST06105,25,33,4818.0,257,76,28.059753208889656,63,2705.0,1,53,7.3701302493760545,7,gold,2834.0,High,1,High-Value Loyalists
CUST06106,23,39,2782.0,186,117,26.53366482383977,47,1253.0,0,42,13.776630605347435,4,gold,1412.0,Medium,1,High-Value Loyalists
CUST06107,29,34,848.0,133,53,11.030812677458188,28,1468.0,0,24,11.080133931632028,8,silver,1545.0,High,2,Promising Regulars
CUST06108,7,79,6592.0,222,129,27.838036119372603,85,3309.0,1,65,7.552806677850882,3,platinum,3503.0,High,3,VIP Champions
CUST06109,23,58,2237.0,186,78,15.641223942890544,30,1668.0,1,58,6.87635765098154,9,gold,1804.0,High,1,High-Value Loyalists
CUST06110,95,6,16.0,26,15,9.988681694211806,11,287.0,0,1,43.65636016866651,9,iron,303.0,Low,0,At-Risk Customers
CUST06111,157,2,35.0,15,12,8.047314917583334,8,77.0,0,2,31.526495606920765,10,iron,91.0,Low,0,At-Risk Customers
CUST06112,45,30,1131.0,137,68,19.46618891974667,46,664.0,0,15,10.117054440925996,12,silver,747.0,Medium,2,Promising Regulars
CUST06113,110,6,80.0,24,15,4.403853307435691,1,145.0,0,3,43.953835783516425,15,iron,163.0,Low,0,At-Risk Customers
CUST06114,49,26,705.0,187,66,16.22318705419449,26,1391.0,1,34,12.952019439858915,5,silver,1491.0,Medium,2,Promising Regulars
CUST06115,29,47,4868.0,159,60,16.3665578245423,67,1666.0,1,68,14.932110039015551,7,gold,1794.0,High,1,High-Value Loyalists
CUST06116,62,18,152.0,53,26,14.193095194532702,19,274.0,0,8,26.651238964817026,13,copper,308.0,Low,2,Promising Regulars
CUST06117,82,16,302.0,50,23,10.406572246613244,14,266.0,1,12,24.93111629634338,4,copper,301.0,Low,2,Promising Regulars
CUST06118,171,8,97.0,44,3,6.470148906779022,10,173.0,0,2,36.68449657811672,7,iron,178.0,Low,0,At-Risk Customers
CUST06119,11,56,4370.0,226,98,19.664472148102075,55,2476.0,0,57,10.677457427960938,6,gold,2631.0,High,1,High-Value Loyalists
CUST06120,47,9,441.0,110,10,12.230897081587116,23,496.0,1,8,16.513798253525273,1,copper,514.0,Medium,2,Promising Regulars
CUST06121,5,95,6217.0,213,114,23.849335967123203,77,4567.0,1,63,9.119301002614096,4,platinum,4744.0,High,3,VIP Champions
CUST06122,28,63,2473.0,250,105,24.764798989688703,50,1959.0,0,53,12.097120805731228,0,gold,2117.0,High,1,High-Value Loyalists
CUST06123,5,74,9199.0,216,188,36.78573356509061,82,2836.0,1,64,8.820853136177906,2,platinum,3088.0,High,3,VIP Champions
CUST06124,141,5,33.0,11,16,8.627742939628448,4,191.0,0,0,47.77632131556768,9,iron,207.0,Low,0,At-Risk Customers
CUST06125,68,18,264.0,96,39,11.321782346051137,23,512.0,0,19,23.137724149053213,17,copper,570.0,Medium,2,Promising Regulars
CUST06126,46,16,199.0,77,22,9.32707376699472,28,230.0,0,16,17.86083124165579,0,copper,268.0,Low,2,Promising Regulars
CUST06127,41,17,1848.0,123,62,13.663310727915508,34,1327.0,0,30,13.474717041572791,11,silver,1419.0,Medium,2,Promising Regulars
CUST06128,33,28,1510.0,164,56,19.22077301122944,45,947.0,0,39,13.523092407896424,6,silver,1042.0,Medium,2,Promising Regulars
CUST06129,19,62,3607.0,154,93,27.72014458227357,60,2944.0,1,32,10.58134476843894,8,gold,3069.0,High,1,High-Value Loyalists
CUST06130,17,67,3325.0,292,86,25.29342121184652,64,2558.0,0,51,11.494340036514783,6,gold,2695.0,High,1,High-Value Loyalists
CUST06131,48,35,1404.0,118,36,11.821528923795976,43,538.0,0,14,14.970723968635602,1,silver,588.0,Medium,2,Promising Regulars
CUST06132,49,9,335.0,85,39,12.09855883155256,27,324.0,0,10,19.94372493967044,4,copper,373.0,Low,2,Promising Regulars
CUST06133,44,38,503.0,190,39,19.78283687447731,45,1275.0,0,29,16.124586701489008,8,silver,1343.0,Medium,2,Promising Regulars
CUST06134,4,83,7234.0,344,132,27.073277459736246,78,3904.0,1,78,3.831804511092173,2,platinum,4114.0,High,3,VIP Champions
CUST06135,3,54,6700.0,244,168,38.0218032586106,79,2332.0,0,95,5.027337357677981,0,platinum,2595.0,High,3,VIP Champions
CUST06136,28,44,3341.0,246,89,23.11310696521514,36,2830.0,1,40,13.271038367186478,6,gold,2959.0,High,1,High-Value Loyalists
CUST06137,50,37,989.0,168,53,14.512187661281674,45,695.0,0,18,16.063246983735528,2,silver,766.0,Medium,2,Promising Regulars
CUST06138,70,6,16.0,27,14,6.522742363348781,10,106.0,0,1,45.177539825156046,22,iron,121.0,Low,2,Promising Regulars
CUST06139,77,19,381.0,90,37,7.779898583036651,10,233.0,0,13,26.180733971165573,0,copper,283.0,Low,2,Promising Regulars
CUST06140,39,8,497.0,112,30,11.916534412184172,15,443.0,0,12,23.807178144067336,16,copper,485.0,Low,2,Promising Regulars
CUST06141,51,18,914.0,114,32,17.95356779917949,38,809.0,1,25,16.53071092112652,3,silver,866.0,Medium,2,Promising Regulars
CUST06142,56,35,1094.0,193,63,16.873106443788625,22,1264.0,0,26,14.158516823667126,2,silver,1353.0,Medium,2,Promising Regulars
CUST06143,26,53,2068.0,299,71,22.64275460976146,68,1806.0,0,37,12.65760443808584,2,gold,1914.0,High,1,High-Value Loyalists
CUST06144,153,8,9.0,11,13,2.1022776523983,8,77.0,0,2,35.166971247654146,21,iron,92.0,Low,0,At-Risk Customers
CUST06145,61,15,305.0,86,12,9.343702694606538,17,263.0,1,12,17.213481841744,1,copper,287.0,Low,2,Promising Regulars
CUST06146,21,51,3587.0,160,68,23.294559351297828,36,1621.0,1,30,9.176269397956968,5,gold,1719.0,High,1,High-Value Loyalists
CUST06147,28,16,1503.0,159,38,10.442258494317596,22,1216.0,1,31,18.968255023957603,13,silver,1285.0,Medium,2,Promising Regulars
CUST06148,45,12,681.0,140,37,17.296807793082092,32,830.0,0,37,19.692012627327905,13,silver,904.0,Medium,2,Promising Regulars
CUST06149,80,9,338.0,62,33,9.197145442646296,28,792.0,0,19,28.673126158061784,13,copper,844.0,Medium,2,Promising Regulars
CUST06150,140,6,68.0,33,0,4.384262157875163,14,172.0,0,3,29.813168810752337,8,iron,175.0,Low,0,At-Risk Customers
CUST06151,47,10,1802.0,183,60,13.358028066545335,42,882.0,1,35,14.537943812923666,2,silver,977.0,Medium,2,Promising Regulars
CUST06152,54,24,1944.0,155,54,13.24779868960847,41,1159.0,0,39,18.290817806519705,4,silver,1252.0,Medium,2,Promising Regulars
CUST06153,2,66,5910.0,262,142,37.26162320027578,93,2166.0,1,90,4.475326917960248,0,platinum,2398.0,High,3,VIP Champions
CUST06154,11,95,9445.02,322,159,27.1012355533061,91,3859.0,1,78,6.442841867454337,0,platinum,4096.0,High,3,VIP Champions
CUST06155,25,44,2017.0,153,96,21.51732904297678,33,2424.0,1,48,9.87498423546828,0,gold,2568.0,High,1,High-Value Loyalists
CUST06156,5,67,7854.0,379,190,23.13967445769618,58,3360.0,1,58,6.7975017222263245,2,platinum,3608.0,High,3,VIP Champions
CUST06157,53,9,290.0,75,26,6.726097451228283,11,344.0,1,5,20.930931217254045,16,copper,375.0,Low,2,Promising Regulars
CUST06158,84,9,468.0,58,12,5.4015467300432825,25,375.0,1,6,22.53074989464136,2,copper,393.0,Low,2,Promising Regulars
CUST06159,10,53,2698.0,246,89,26.460557123287032,51,1816.0,1,58,9.328813121797603,0,gold,1963.0,High,1,High-Value Loyalists
CUST06160,31,6,380.0,51,32,6.841878257196832,26,272.0,0,8,28.00278986275549,16,copper,312.0,Low,2,Promising Regulars
CUST06161,19,67,4668.0,273,80,27.00159601124817,63,2947.0,0,53,14.508714451142152,6,gold,3080.0,High,1,High-Value Loyalists
CUST06162,43,26,1593.0,163,66,16.709437918534043,44,903.0,0,18,13.860498846975348,11,silver,987.0,Medium,2,Promising Regulars
CUST06163,18,66,4379.0,294,73,18.370245265511063,32,1169.0,0,45,9.505837375461088,3,gold,1287.0,Medium,1,High-Value Loyalists
CUST06164,32,36,1787.0,186,40,19.222827271012008,44,1349.0,1,35,11.03732998672982,8,silver,1424.0,Medium,1,High-Value Loyalists
CUST06165,20,40,3741.0,191,68,18.001357658952507,56,2930.0,0,42,6.355147477409716,7,gold,3040.0,High,1,High-Value Loyalists
CUST06166,23,21,698.0,155,56,18.87437341428263,42,539.0,0,38,19.44458973681837,12,silver,633.0,Medium,2,Promising Regulars
CUST06167,29,24,883.0,122,69,18.903775487682022,43,1224.0,1,38,14.500470883468846,10,silver,1331.0,Medium,2,Promising Regulars
CUST06168,93,9,14.0,15,17,2.276871156838978,10,147.0,0,4,40.61229773096007,9,iron,168.0,Low,0,At-Risk Customers
CUST06169,4,53,6563.0,302,119,29.47194661565538,93,3163.0,0,87,3.560897145964584,4,platinum,3369.0,High,3,VIP Champions
CUST06170,11,58,3626.0,212,107,16.918093248763952,46,1531.0,1,68,10.631079254688636,6,gold,1706.0,High,1,High-Value Loyalists
CUST06171,12,72,8626.0,248,139,31.8582187054816,87,2345.0,1,90,8.980575793999318,1,platinum,2574.0,High,3,VIP Champions
CUST06172,59,17,176.0,111,20,13.680988616852911,18,472.0,0,9,23.45018443347412,4,copper,501.0,Medium,2,Promising Regulars
CUST06173,10,70,7563.0,257,143,30.615536273868365,87,4193.0,1,71,2.023603465754702,3,platinum,4407.0,High,3,VIP Champions
CUST06174,48,13,136.0,67,35,9.9887305864425,24,421.0,0,10,26.02562228134028,0,copper,466.0,Low,2,Promising Regulars
CUST06175,30,12,1096.0,121,34,17.686088199188205,37,664.0,1,38,18.49965647704284,11,silver,736.0,Medium,2,Promising Regulars
CUST06176,40,17,1553.0,163,44,11.124209704715792,47,759.0,1,25,13.657782781238602,2,silver,828.0,Medium,2,Promising Regulars
CUST06177,46,25,1363.0,111,65,19.98421163589261,37,1229.0,0,37,12.871994780684696,14,silver,1331.0,Medium,2,Promising Regulars
CUST06178,25,40,4474.0,234,104,18.8218833424541,44,2488.0,0,65,5.932755138626874,3,gold,2657.0,High,1,High-Value Loyalists
CUST06179,10,67,4743.0,288,80,21.59307587997094,57,2905.0,1,35,12.519740335305332,5,gold,3020.0,High,1,High-Value Loyalists
CUST06180,52,26,1904.0,111,60,14.32185884712344,42,1113.0,0,11,18.95513379771144,11,silver,1184.0,Medium,2,Promising Regulars
CUST06181,58,23,797.0,119,43,18.72977450899815,38,724.0,1,32,14.925615886668488,4,silver,799.0,Medium,2,Promising Regulars
CUST06182,20,68,4651.0,293,111,21.640530572913946,53,1195.0,0,43,14.741944866254851,8,gold,1349.0,Medium,1,High-Value Loyalists
CUST06183,25,49,2189.0,265,102,27.06291908759073,30,1527.0,0,61,5.710332449693118,1,gold,1690.0,High,1,High-Value Loyalists
CUST06184,169,7,40.0,23,11,8.314460557617327,6,146.0,0,3,26.292253024130424,20,iron,160.0,Low,0,At-Risk Customers
CUST06185,7,58,7451.0,316,116,21.23403362152686,64,4690.050000000001,1,91,1.6812129058475211,3,platinum,4897.050000000001,High,3,VIP Champions
CUST06186,66,13,148.0,87,33,11.569165168489508,14,668.0,0,10,27.5002170378712,0,copper,711.0,Medium,2,Promising Regulars
CUST06187,59,19,311.0,53,37,12.271444623754949,25,260.0,0,19,23.15073536186916,6,copper,316.0,Low,2,Promising Regulars
CUST06188,20,37,2801.0,176,103,21.627147124761134,37,1352.0,1,51,12.58114031632843,1,gold,1506.0,High,1,High-Value Loyalists
CUST06189,13,43,3799.0,254,94,22.05051438691907,35,1096.0,0,37,7.045697315020188,6,gold,1227.0,Medium,1,High-Value Loyalists
CUST06190,19,65,4365.0,263,110,18.05459958000728,39,2619.0,0,58,11.780267227673988,0,gold,2787.0,High,1,High-Value Loyalists
CUST06191,85,12,340.0,117,11,6.589457443917891,10,748.0,0,19,15.164612319840154,5,copper,778.0,Medium,2,Promising Regulars
CUST06192,73,12,237.0,77,14,6.879956918513118,16,539.0,1,15,24.42241878285076,1,copper,568.0,Medium,2,Promising Regulars
CUST06193,43,12,301.0,81,30,6.311734948612243,25,335.0,1,6,18.789059525774142,4,copper,371.0,Low,2,Promising Regulars
CUST06194,156,9,93.0,24,6,1.7443773890551952,12,260.0,0,2,47.16710105175039,20,iron,268.0,Low,0,At-Risk Customers
CUST06195,66,19,281.0,98,25,12.38961042825645,21,223.0,0,16,25.23852269240533,18,copper,264.0,Low,2,Promising Regulars
CUST06196,19,38,2777.0,233,79,27.46461795142502,67,1265.0,1,59,6.276983471212234,5,gold,1403.0,Medium,1,High-Value Loyalists
CUST06197,14,32,3175.0,267,85,15.47474609409035,32,2982.0,1,40,12.689447334110394,6,gold,3107.0,High,1,High-Value Loyalists
CUST06198,62,17,258.0,101,27,9.835390510972127,26,435.0,1,11,15.089356405553303,9,copper,473.0,Low,2,Promising Regulars
CUST06199,12,68,4409.0,222,65,23.844868452039243,38,1858.0,1,33,5.225433422276526,8,gold,1956.0,High,1,High-Value Loyalists
CUST06200,2,60,7824.0,362,126,23.526610981368098,94,4034.0,1,54,0.6227943922545631,1,platinum,4214.0,High,3,VIP Champions
CUST06201,71,14,118.0,113,35,12.432825034958178,15,567.0,1,7,28.20512784857128,15,copper,609.0,Medium,2,Promising Regulars
CUST06202,55,30,1259.0,153,45,14.683160896049593,48,1437.0,0,19,11.127059846866384,2,silver,1501.0,High,2,Promising Regulars
CUST06203,139,8,7.0,25,11,4.788131040265791,7,217.0,0,4,43.215763692018086,7,iron,232.0,Low,0,At-Risk Customers
CUST06204,52,8,339.0,60,10,5.843952131049206,14,341.0,0,16,19.292548321020853,3,copper,367.0,Low,2,Promising Regulars
CUST06205,11,56,9445.02,379,190,33.051178958424885,88,3878.0,1,69,4.811613995034431,1,platinum,4137.0,High,3,VIP Champions
CUST06206,93,0,39.0,14,9,5.000910620025533,9,223.0,1,4,31.521195762011327,23,iron,236.0,Low,0,At-Risk Customers
CUST06207,18,34,4102.0,285,103,21.5560649090168,40,1055.0,1,60,5.841070345072303,3,gold,1218.0,Medium,1,High-Value Loyalists
CUST06208,38,31,565.0,110,32,16.278806441246452,40,928.0,0,16,12.92823729202431,1,silver,976.0,Medium,2,Promising Regulars
CUST06209,47,23,1319.0,191,59,18.152733219862327,46,1077.0,1,16,15.37190774807177,3,silver,1152.0,Medium,2,Promising Regulars
CUST06210,7,95,7193.0,361,156,31.21255087180334,66,3957.0,1,58,1.0524625531577203,4,platinum,4171.0,High,3,VIP Champions
CUST06211,47,30,1769.0,141,67,13.674613989418743,47,716.0,1,30,17.37597046130609,12,silver,813.0,Medium,2,Promising Regulars
CUST06212,29,31,4845.0,299,119,16.84740044427836,63,2148.0,0,34,10.023421760252775,6,gold,2301.0,High,1,High-Value Loyalists
CUST06213,34,37,511.0,166,39,10.665094495849448,30,836.0,1,26,13.555959459778308,11,silver,901.0,Medium,2,Promising Regulars
CUST06214,31,27,812.0,150,66,10.253231439590376,49,1371.0,1,28,17.494234933956,5,silver,1465.0,Medium,2,Promising Regulars
CUST06215,84,16,143.0,114,27,6.042397382655489,12,546.0,1,18,25.10453200096296,5,copper,591.0,Medium,2,Promising Regulars
CUST06216,74,13,308.0,96,39,8.387859358257193,28,485.0,1,15,22.48110448873856,13,copper,539.0,Medium,2,Promising Regulars
CUST06217,14,64,3769.0,215,72,27.872123240173263,38,2940.0,0,30,11.704984793991049,4,gold,3042.0,High,1,High-Value Loyalists
CUST06218,31,20,1416.0,160,68,13.237166911454004,41,1101.0,0,24,17.295573162382514,4,silver,1193.0,Medium,2,Promising Regulars
CUST06219,32,16,1868.0,132,32,13.999976042572571,28,1431.0,0,29,19.29342622428758,1,silver,1492.0,Medium,2,Promising Regulars
CUST06220,23,35,4886.0,205,80,17.974042660269937,32,1793.0,0,44,7.947566982782953,4,gold,1917.0,High,1,High-Value Loyalists
CUST06221,78,8,280.0,99,38,13.213272916730688,17,294.0,1,15,18.527455692489664,0,copper,347.0,Low,2,Promising Regulars
CUST06222,81,16,419.0,60,24,13.070105962882533,10,381.0,0,6,17.325498439954053,9,copper,411.0,Low,2,Promising Regulars
CUST06223,22,58,3646.0,154,70,16.815887907207607,68,2784.0,1,56,7.267946534264747,8,gold,2910.0,High,1,High-Value Loyalists
CUST06224,58,33,1565.0,147,60,16.34691850740009,41,574.0,0,13,17.95453479666835,11,silver,647.0,Medium,2,Promising Regulars
CUST06225,25,31,2839.0,170,109,23.988814720074767,67,1124.0,0,41,8.974484207025911,4,gold,1274.0,Medium,1,High-Value Loyalists
CUST06226,67,19,350.0,84,36,6.84883272704621,17,582.0,0,10,21.16597804917523,1,copper,628.0,Medium,2,Promising Regulars
CUST06227,27,61,4356.0,200,79,24.493488939683296,57,1135.0,1,47,13.79680715765295,9,gold,1261.0,Medium,1,High-Value Loyalists
CUST06228,150,1,19.0,47,0,5.882738348495451,4,207.0,0,1,39.59263419947209,15,iron,208.0,Low,0,At-Risk Customers
CUST06229,84,5,478.0,84,14,8.15740866379194,23,629.0,1,11,21.40127981065113,10,copper,654.0,Medium,2,Promising Regulars
CUST06230,41,19,511.0,173,67,17.898661691811906,26,1160.0,0,21,18.42747606568915,5,silver,1248.0,Medium,2,Promising Regulars
CUST06231,40,18,967.0,191,68,17.708588676193898,42,710.0,0,20,19.46615369504013,0,silver,798.0,Medium,2,Promising Regulars
CUST06232,124,4,93.0,41,1,1.893385455122774,13,167.0,0,2,40.09773618029511,13,iron,170.0,Low,0,At-Risk Customers
CUST06233,56,20,1783.0,185,32,13.192171529147592,21,635.0,0,15,11.664394952105669,6,silver,682.0,Medium,2,Promising Regulars
CUST06234,24,38,3041.0,283,86,17.342248313608614,30,1014.0,0,42,13.728157272945452,4,gold,1142.0,Medium,1,High-Value Loyalists
CUST06235,25,29,1591.0,139,48,15.333884885910129,29,624.0,0,21,14.32890005435277,8,silver,693.0,Medium,2,Promising Regulars
CUST06236,35,15,352.0,68,27,13.144319706485138,26,380.0,1,7,28.72839241033933,3,copper,414.0,Low,2,Promising Regulars
CUST06237,43,13,250.0,99,27,6.270126165468418,21,560.0,1,10,15.546508096011156,6,copper,597.0,Medium,2,Promising Regulars
CUST06238,34,7,173.0,79,25,12.735031256342612,24,627.0,1,17,29.075741315436645,6,copper,669.0,Medium,2,Promising Regulars
CUST06239,98,5,66.0,39,11,6.650694298251216,11,247.0,0,3,33.09292378260935,16,iron,261.0,Low,0,At-Risk Customers
CUST06240,163,4,66.0,34,18,2.13217511925739,6,154.0,0,2,25.95767137356541,0,iron,174.0,Low,0,At-Risk Customers
CUST06241,74,4,19.0,14,15,3.868978565050642,8,119.0,1,3,36.7427679013344,12,iron,137.0,Low,2,Promising Regulars
CUST06242,4,95,6732.0,340,101,32.31876551876891,78,2329.0,1,85,2.9868496105256948,1,platinum,2515.0,High,3,VIP Champions
CUST06243,40,31,545.0,181,30,18.60807976931593,43,552.0,0,39,10.14149044286432,14,silver,621.0,Medium,2,Promising Regulars
CUST06244,43,11,225.0,91,34,6.454065773716108,17,487.0,1,9,19.57123418175792,19,copper,530.0,Medium,2,Promising Regulars
CUST06245,70,7,234.0,82,19,8.6075042547508,24,412.0,0,13,19.58733187299636,5,copper,444.0,Low,2,Promising Regulars
CUST06246,32,18,460.0,72,28,7.00999437779363,14,455.0,0,19,28.626678939834903,9,copper,502.0,Medium,2,Promising Regulars
CUST06247,29,64,2381.0,190,106,27.87528667963548,50,2949.0,1,64,10.411341126486116,9,gold,3119.0,High,1,High-Value Loyalists
CUST06248,49,8,419.0,92,17,11.781574531878665,22,278.0,0,7,26.127758553468347,6,copper,302.0,Low,2,Promising Regulars
CUST06249,62,12,201.0,53,20,8.425447039548395,29,447.0,1,6,19.61931980314925,18,copper,473.0,Low,2,Promising Regulars
CUST06250,2,60,6186.0,338,132,34.17753016951398,50,2032.0,1,50,5.117990605316475,4,platinum,2214.0,High,3,VIP Champions
CUST06251,59,31,1095.0,143,69,15.269266465699433,28,935.0,0,27,14.647470677839904,8,silver,1031.0,Medium,2,Promising Regulars
CUST06252,14,55,2780.0,204,89,25.40261475675823,31,1715.0,0,67,7.039520169306471,3,gold,1871.0,High,1,High-Value Loyalists
CUST06253,44,17,1967.0,136,50,19.56769054799536,38,1344.0,0,25,15.6267573899405,14,silver,1419.0,Medium,2,Promising Regulars
CUST06254,13,95,7261.0,371,111,20.160649919694904,75,4690.050000000001,0,79,4.913227197460016,1,platinum,4880.050000000001,High,3,VIP Champions
CUST06255,50,23,575.0,174,33,15.469661867606842,44,863.0,0,33,14.631831257277796,8,silver,929.0,Medium,2,Promising Regulars
CUST06256,43,26,824.0,147,42,19.653662191455364,21,936.0,0,17,13.349670041735973,9,silver,995.0,Medium,2,Promising Regulars
CUST06257,74,5,262.0,104,35,12.023118937251867,14,798.0,1,7,15.406725736078302,6,copper,840.0,Medium,2,Promising Regulars
CUST06258,68,15,404.0,107,36,12.976353650720744,19,487.0,0,8,27.67049809351108,16,copper,531.0,Medium,2,Promising Regulars
CUST06259,84,8,328.0,77,11,5.869820299045999,14,204.0,1,6,21.791063344271624,12,copper,221.0,Low,2,Promising Regulars
CUST06260,29,37,3280.0,292,69,15.066114745023008,66,1552.0,0,50,5.774001934380356,2,gold,1671.0,High,1,High-Value Loyalists
CUST06261,29,60,2465.0,185,83,28.028116746912566,64,1067.0,1,64,14.636727141315074,8,gold,1214.0,Medium,1,High-Value Loyalists
CUST06262,122,7,70.0,40,8,5.2251170153157815,9,222.0,0,0,33.674165427563445,2,iron,230.0,Low,0,At-Risk Customers
CUST06263,17,61,3746.0,217,69,21.81111492149589,41,1906.0,0,67,5.175294409685767,9,gold,2042.0,High,1,High-Value Loyalists
CUST06264,131,5,73.0,31,1,4.425384988649145,6,199.0,0,3,25.68278984868088,17,iron,203.0,Low,0,At-Risk Customers
CUST06265,85,6,358.0,99,15,14.49247657737741,26,638.0,0,7,23.557645748974984,17,copper,660.0,Medium,2,Promising Regulars
CUST06266,50,33,1379.0,182,38,10.63562360924799,25,902.0,0,20,11.163645943388024,7,silver,960.0,Medium,2,Promising Regulars
CUST06267,164,4,42.0,19,9,9.430119592744006,1,98.0,0,4,24.198425120466705,18,iron,111.0,Low,0,At-Risk Customers
CUST06268,3,62,5577.0,368,163,37.67551590178277,82,2617.0,1,52,4.600886939761266,0,platinum,2832.0,High,3,VIP Champions
CUST06269,44,32,753.0,191,41,14.18438319544705,22,1292.0,0,13,19.075217012091883,8,silver,1346.0,Medium,2,Promising Regulars
CUST06270,55,12,296.0,51,28,9.464354420690272,16,397.0,0,15,25.372725038711067,12,copper,440.0,Low,2,Promising Regulars
CUST06271,20,23,1655.0,119,58,15.374014451710032,33,838.0,0,29,11.82085937600666,8,silver,925.0,Medium,2,Promising Regulars
CUST06272,121,7,50.0,37,1,9.403195778698135,11,255.0,0,1,47.57986596666752,1,iron,257.0,Low,0,At-Risk Customers
CUST06273,13,82,5382.0,226,166,28.258012185161327,51,2754.0,1,79,3.250824656470664,0,platinum,2999.0,High,3,VIP Champions
CUST06274,33,38,549.0,112,33,14.398935691394447,43,791.0,0,18,10.196253113332832,13,silver,842.0,Medium,2,Promising Regulars
CUST06275,34,23,1381.0,193,61,11.312594292084126,22,1413.0,1,24,10.795263373308664,7,silver,1498.0,Medium,2,Promising Regulars
CUST06276,35,8,493.0,61,14,9.459105452249954,25,729.0,1,5,28.323387984192145,0,copper,748.0,Medium,2,Promising Regulars
CUST06277,14,38,2096.0,166,94,24.350932770236337,48,2851.0,0,31,5.669485793522904,4,gold,2976.0,High,1,High-Value Loyalists
CUST06278,30,18,1038.0,113,64,11.695556890976484,46,621.0,0,17,12.550008499272288,4,silver,702.0,Medium,2,Promising Regulars
CUST06279,59,16,302.0,74,19,7.061998305213178,10,456.0,0,19,19.777115509097456,5,copper,494.0,Low,2,Promising Regulars
CUST06280,28,69,2720.0,289,61,25.268573297824453,42,1042.0,1,63,8.228198903560958,1,gold,1166.0,Medium,1,High-Value Loyalists
CUST06281,50,12,362.0,118,18,7.955167248289037,27,502.0,0,8,29.912501857166284,7,copper,528.0,Medium,2,Promising Regulars
CUST06282,56,29,1874.0,170,67,14.064961155881944,30,1410.0,1,12,11.19289652310858,4,silver,1489.0,Medium,2,Promising Regulars
CUST06283,69,10,143.0,93,14,7.709288242039923,26,348.0,0,11,17.62956321692713,1,copper,373.0,Low,2,Promising Regulars
CUST06284,82,16,415.0,110,23,14.56667539918459,27,448.0,0,17,22.610936857022004,17,copper,488.0,Low,2,Promising Regulars
CUST06285,12,55,2668.0,241,65,24.413266465418225,47,2949.0,0,61,5.59700722379762,5,gold,3075.0,High,1,High-Value Loyalists
CUST06286,53,32,548.0,111,51,12.09269394810213,43,1164.0,0,10,18.790331356208995,1,silver,1225.0,Medium,2,Promising Regulars
CUST06287,64,0,0.0,23,5,9.448569648710343,11,197.0,0,0,27.526400945093968,2,iron,202.0,Low,2,Promising Regulars
CUST06288,57,18,1561.0,127,39,14.155643325777266,27,1191.0,1,32,13.512115976379826,14,silver,1262.0,Medium,2,Promising Regulars
CUST06289,171,1,85.0,36,5,4.30811820613185,8,148.0,0,0,31.94690912440344,6,iron,153.0,Low,0,At-Risk Customers
CUST06290,41,31,1361.0,165,34,19.0678522519685,22,1400.0,1,36,18.41625740547241,9,silver,1470.0,Medium,2,Promising Regulars
CUST06291,21,47,4162.0,248,114,15.166118043734096,33,1957.0,0,50,7.809979464821961,1,gold,2121.0,High,1,High-Value Loyalists
CUST06292,41,10,761.0,164,48,14.598779315093482,29,626.0,0,11,17.278326865594153,2,silver,685.0,Medium,2,Promising Regulars
CUST06293,110,6,96.0,14,2,6.79262278276478,10,223.0,0,0,46.40679868440774,14,iron,225.0,Low,0,At-Risk Customers
CUST06294,49,29,1353.0,153,36,12.673593931148666,44,1317.0,0,20,17.878490484634785,13,silver,1373.0,Medium,2,Promising Regulars
CUST06295,140,2,21.0,46,2,1.0173215623319674,8,146.0,0,1,24.180752512949223,15,iron,149.0,Low,0,At-Risk Customers
CUST06296,126,3,97.0,13,7,5.474511551887215,1,151.0,0,1,35.4301770462593,23,iron,159.0,Low,0,At-Risk Customers
CUST06297,42,38,1412.0,127,47,14.742667196337758,28,1214.0,1,24,17.659689834543613,8,silver,1285.0,Medium,2,Promising Regulars
CUST06298,12,66,9445.02,203,145,24.19172678283031,68,4454.0,1,50,1.7456614419517302,4,platinum,4649.0,High,3,VIP Champions
